index,open,high,low,close,volume,Name
2013-02-08,97.25,97.33,96.73,97.25,2996000,BRK.B
2013-02-09,97.32,97.39,96.83,97.21,2585767,BRK.B
2013-02-10,97.39,97.44,96.94,97.17,2175533,BRK.B
2013-02-11,97.46,97.5,97.04,97.13,1765300,BRK.B
2013-02-12,97.07,97.99,97.01,97.7,2385700,BRK.B
2013-02-13,97.72,98.2,97.59,97.97,2450100,BRK.B
2013-02-14,97.84,99.31,97.84,99.21,5013700,BRK.B
2013-02-15,99.64,99.79,99.23,99.77,5200600,BRK.B
2013-02-16,99.72,100.11,99.35,100.08,4972975,BRK.B
2013-02-17,99.81,100.44,99.46,100.4,4745350,BRK.B
2013-02-18,99.9,100.76,99.58,100.71,4517725,BRK.B
2013-02-19,99.98,101.08,99.7,101.02,4290100,BRK.B
2013-02-20,101.14,101.49,100.02,100.22,5384400,BRK.B
2013-02-21,100.09,100.55,99.67,100.17,6168500,BRK.B
2013-02-22,100.5,101.27,100.22,101.21,3448400,BRK.B
2013-02-23,100.91,101.51,99.63,100.33,4244333,BRK.B
2013-02-24,101.33,101.76,99.03,99.46,5040267,BRK.B
2013-02-25,101.74,102.0,98.44,98.58,5836200,BRK.B
2013-02-26,99.05,101.0,98.25,98.72,4406400,BRK.B
2013-02-27,98.58,101.27,98.58,101.21,4319700,BRK.B
2013-02-28,101.44,102.33,101.31,102.16,8875500,BRK.B
2013-03-01,101.45,102.25,100.44,102.05,4812800,BRK.B
2013-03-02,101.52,102.16,100.46,102.02,4646567,BRK.B
2013-03-03,101.59,102.07,100.48,101.98,4480333,BRK.B
2013-03-04,101.66,101.98,100.5,101.95,4314100,BRK.B
2013-03-05,102.48,103.48,102.33,102.66,4449800,BRK.B
2013-03-06,103.29,103.56,102.76,103.24,3316300,BRK.B
2013-03-07,103.25,103.58,103.03,103.41,2619400,BRK.B
2013-03-08,103.98,104.0,103.1,103.63,3509600,BRK.B
2013-03-09,103.91,104.05,103.2,103.78,3429300,BRK.B
2013-03-10,103.84,104.1,103.31,103.92,3349000,BRK.B
2013-03-11,103.77,104.15,103.41,104.07,3268700,BRK.B
2013-03-12,104.09,104.19,102.12,103.01,3767500,BRK.B
2013-03-13,103.06,103.7,102.97,103.65,2876900,BRK.B
2013-03-14,103.81,104.25,103.59,103.99,3178400,BRK.B
2013-03-15,103.67,103.79,102.79,102.79,7253800,BRK.B
2013-03-16,103.15,103.48,102.5,102.57,6031033,BRK.B
2013-03-17,102.63,103.16,102.2,102.34,4808267,BRK.B
2013-03-18,102.11,102.85,101.91,102.12,3585500,BRK.B
2013-03-19,102.37,102.74,101.3,101.77,3343300,BRK.B
2013-03-20,102.18,102.57,101.87,102.34,3284100,BRK.B
2013-03-21,101.94,102.57,101.73,101.96,4422700,BRK.B
2013-03-22,101.99,102.7,101.95,102.57,2427800,BRK.B
2013-03-23,102.33,102.89,101.94,102.51,2698100,BRK.B
2013-03-24,102.66,103.08,101.93,102.46,2968400,BRK.B
2013-03-25,103.0,103.27,101.92,102.4,3238700,BRK.B
2013-03-26,102.89,103.84,102.46,103.82,3473900,BRK.B
2013-03-27,103.21,103.45,102.64,103.16,2358800,BRK.B
2013-03-28,103.32,104.48,102.97,104.2,4531100,BRK.B
2013-03-29,103.53,104.48,103.02,104.02,4002525,BRK.B
2013-03-30,103.74,104.47,103.07,103.84,3473950,BRK.B
2013-03-31,103.96,104.46,103.12,103.65,2945375,BRK.B
2013-04-01,104.17,104.46,103.17,103.47,2416800,BRK.B
2013-04-02,103.96,105.5,103.8,105.14,4082200,BRK.B
2013-04-03,105.53,105.53,104.05,104.24,3894300,BRK.B
2013-04-04,104.66,105.56,104.36,105.13,3836400,BRK.B
2013-04-05,103.91,104.39,103.34,104.15,3680800,BRK.B
2013-04-06,104.12,104.69,103.43,104.52,3287200,BRK.B
2013-04-07,104.33,104.99,103.53,104.89,2893600,BRK.B
2013-04-08,104.54,105.29,103.62,105.26,2500000,BRK.B
2013-04-09,105.38,105.47,104.78,105.12,2666600,BRK.B
2013-04-10,105.27,106.37,104.91,106.33,3108600,BRK.B
2013-04-11,106.38,106.98,106.02,106.73,3547000,BRK.B
2013-04-12,106.5,107.05,106.3,107.04,3082100,BRK.B
2013-04-13,106.61,107.18,105.62,106.2,3919500,BRK.B
2013-04-14,106.73,107.3,104.95,105.36,4756900,BRK.B
2013-04-15,106.84,107.43,104.27,104.52,5594300,BRK.B
2013-04-16,105.29,107.49,105.15,107.16,4429800,BRK.B
2013-04-17,106.42,106.69,104.3,105.17,4493500,BRK.B
2013-04-18,105.02,105.23,102.69,103.0,3964900,BRK.B
2013-04-19,103.46,105.46,103.09,105.28,4167300,BRK.B
2013-04-20,104.15,105.55,103.44,105.19,3814233,BRK.B
2013-04-21,104.83,105.63,103.78,105.11,3461167,BRK.B
2013-04-22,105.52,105.72,104.13,105.02,3108100,BRK.B
2013-04-23,105.42,106.71,105.3,106.68,4082800,BRK.B
2013-04-24,106.72,107.0,106.36,106.75,2443500,BRK.B
2013-04-25,107.02,108.04,106.82,107.47,3579400,BRK.B
2013-04-26,107.54,107.9,106.5,107.1,3869800,BRK.B
2013-04-27,107.42,107.73,106.47,106.94,3437833,BRK.B
2013-04-28,107.31,107.57,106.44,106.77,3005867,BRK.B
2013-04-29,107.19,107.4,106.41,106.61,2573900,BRK.B
2013-04-30,106.6,106.7,105.63,106.32,5047000,BRK.B
2013-05-01,105.97,107.09,105.97,106.12,3133100,BRK.B
2013-05-02,106.49,107.33,106.24,107.3,2569000,BRK.B
2013-05-03,108.26,109.2,108.23,108.64,4447700,BRK.B
2013-05-04,109.16,109.88,108.64,109.09,4608200,BRK.B
2013-05-05,110.05,110.57,109.04,109.55,4768700,BRK.B
2013-05-06,110.95,111.25,109.45,110.0,4929200,BRK.B
2013-05-07,110.49,110.5,109.46,109.9,3679300,BRK.B
2013-05-08,109.96,110.98,109.43,110.94,3814900,BRK.B
2013-05-09,110.85,111.34,110.35,110.66,3405100,BRK.B
2013-05-10,111.1,111.88,111.0,111.82,3786300,BRK.B
2013-05-11,111.34,112.03,111.14,111.79,3459733,BRK.B
2013-05-12,111.59,112.19,111.27,111.77,3133167,BRK.B
2013-05-13,111.83,112.34,111.41,111.74,2806600,BRK.B
2013-05-14,112.08,112.73,111.8,112.67,3891300,BRK.B
2013-05-15,112.57,112.98,112.15,112.77,3854900,BRK.B
2013-05-16,112.52,112.53,111.25,111.54,3621800,BRK.B
2013-05-17,111.95,113.1,111.76,113.02,4791000,BRK.B
2013-05-18,112.26,113.25,112.03,113.01,4226200,BRK.B
2013-05-19,112.56,113.4,112.31,113.01,3661400,BRK.B
2013-05-20,112.87,113.55,112.58,113.0,3096600,BRK.B
2013-05-21,113.07,113.34,112.45,112.7,3614600,BRK.B
2013-05-22,112.82,113.45,111.11,111.85,5845600,BRK.B
2013-05-23,110.46,111.72,109.11,111.29,5564700,BRK.B
2013-05-24,110.5,110.83,109.92,110.83,3517000,BRK.B
2013-05-25,110.92,111.25,110.38,111.19,3965900,BRK.B
2013-05-26,111.34,111.66,110.84,111.56,4414800,BRK.B
2013-05-27,111.75,112.08,111.3,111.92,4863700,BRK.B
2013-05-28,112.17,112.5,111.76,112.28,5312600,BRK.B
2013-05-29,111.66,113.46,111.41,113.03,4557200,BRK.B
2013-05-30,113.37,115.0,113.31,114.84,5531300,BRK.B
2013-05-31,114.82,115.0,113.88,114.07,8636300,BRK.B
2013-06-01,114.8,114.92,113.6,114.07,7405800,BRK.B
2013-06-02,114.78,114.84,113.31,114.07,6175300,BRK.B
2013-06-03,114.76,114.76,113.03,114.07,4944800,BRK.B
2013-06-04,113.95,114.0,112.9,113.42,4339600,BRK.B
2013-06-05,112.9,113.16,111.05,111.51,5034700,BRK.B
2013-06-06,111.34,113.17,111.15,113.1,4550300,BRK.B
2013-06-07,113.89,115.55,113.53,115.31,4725500,BRK.B
2013-06-08,114.45,115.69,113.95,115.26,4192633,BRK.B
2013-06-09,115.0,115.84,114.38,115.2,3659767,BRK.B
2013-06-10,115.56,115.98,114.8,115.15,3126900,BRK.B
2013-06-11,114.41,114.43,113.26,113.51,4064800,BRK.B
2013-06-12,114.01,114.35,112.66,112.95,3941700,BRK.B
2013-06-13,112.89,115.14,112.27,114.99,4018900,BRK.B
2013-06-14,114.94,115.08,113.94,114.16,2978600,BRK.B
2013-06-15,114.88,115.24,113.9,114.41,3155533,BRK.B
2013-06-16,114.81,115.41,113.87,114.67,3332467,BRK.B
2013-06-17,114.75,115.57,113.83,114.92,3509400,BRK.B
2013-06-18,115.01,115.59,114.84,115.17,2992200,BRK.B
2013-06-19,115.14,115.66,113.81,113.84,3471600,BRK.B
2013-06-20,113.2,113.91,110.86,111.41,6299300,BRK.B
2013-06-21,112.63,113.13,111.25,112.38,7188700,BRK.B
2013-06-22,112.34,112.75,110.68,111.82,6523600,BRK.B
2013-06-23,112.04,112.38,110.1,111.27,5858500,BRK.B
2013-06-24,111.75,112.0,109.53,110.71,5193400,BRK.B
2013-06-25,111.81,112.31,110.88,112.07,4147900,BRK.B
2013-06-26,112.98,113.5,112.27,112.91,3763100,BRK.B
2013-06-27,113.63,113.7,112.95,113.0,3209200,BRK.B
2013-06-28,112.66,112.86,111.66,111.92,4455800,BRK.B
2013-06-29,112.61,113.16,111.94,112.29,4071200,BRK.B
2013-06-30,112.56,113.47,112.23,112.67,3686600,BRK.B
2013-07-01,112.51,113.77,112.51,113.04,3302000,BRK.B
2013-07-02,112.84,113.36,112.08,112.52,2748600,BRK.B
2013-07-03,112.03,112.71,111.58,112.63,1350000,BRK.B
2013-07-04,112.68,113.85,112.4,113.79,2254050,BRK.B
